직무,경력,지역,연봉,기술,기술_개수
데이터 분석가,경력 3년차 이상,서울 성동구,7158,"[np.str_('Python'), np.str_('R'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6889,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,판교/분당,11846,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,판교/분당,11248,"[np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9947,"[np.str_('Python'), np.str_('Excel'), np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,판교/분당,9009,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11315,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7413,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8678,"[np.str_('SQL'), np.str_('Tableau'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,판교/분당,11767,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,신입,서울 마포구,5551,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9474,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,9160,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,경력 8년차 이상,서울 구로구,8118,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,신입,서울 성동구,4665,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7506,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,10521,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6781,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9372,"[np.str_('Python'), np.str_('R'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,7124,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,10790,"[np.str_('Excel'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,11707,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Python'), np.str_('R')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6519,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,7115,"[np.str_('Cloud(AWS/GCP)'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7706,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",4
데이터 분석가,신입,서울 강남구,6799,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7427,"[np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,판교/분당,10588,"[np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10216,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9372,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,9346,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,9644,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8695,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,판교/분당,8712,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9828,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10409,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7983,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,신입,서울 강남구,6011,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6846,"[np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,7745,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,8500,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,8285,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL'), np.str_('Excel'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6719,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 강남구,11483,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,신입,서울 마포구,5178,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('R'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,7240,"[np.str_('Python'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,신입,서울 강남구,6159,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10646,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10376,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,9260,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9594,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6986,"[np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,10545,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9581,"[np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,9473,"[np.str_('Python'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 강남구,5345,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,판교/분당,11672,"[np.str_('R'), np.str_('Tableau'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10687,"[np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7281,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,10412,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,7860,"[np.str_('Tableau'), np.str_('Excel'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,10620,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,신입,서울 강남구,4880,"[np.str_('SQL'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,판교/분당,10574,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,7570,"[np.str_('Excel'), np.str_('SQL'), np.str_('Python'), np.str_('R')]",4
데이터 분석가,신입,서울 구로구,4811,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 강남구,8260,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,신입,서울 마포구,4659,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8380,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,판교/분당,8127,"[np.str_('R'), np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,7095,"[np.str_('R'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,8477,"[np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,7572,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,9636,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Python')]",3
데이터 분석가,신입,판교/분당,6300,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9731,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9546,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,11724,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,8123,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('R')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9414,"[np.str_('Python'), np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8377,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,신입,판교/분당,5567,"[np.str_('R'), np.str_('SQL'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,8368,"[np.str_('SQL'), np.str_('R'), np.str_('Python'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,11574,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('R')]",3
데이터 분석가,신입,판교/분당,5345,"[np.str_('R'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6756,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9346,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 8년차 이상,판교/분당,9197,"[np.str_('SQL'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,판교/분당,7898,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,신입,서울 구로구,3372,"[np.str_('Excel'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10171,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('SQL'), np.str_('Python'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6825,"[np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 성동구,4519,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,신입,서울 마포구,4860,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,8493,"[np.str_('Excel'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,11240,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,8787,"[np.str_('Excel'), np.str_('Tableau'), np.str_('R')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,9394,"[np.str_('Excel'), np.str_('Python'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,7085,"[np.str_('R'), np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,8061,"[np.str_('SQL'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,판교/분당,8705,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,판교/분당,7584,"[np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,5870,"[np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10507,"[np.str_('R'), np.str_('Excel'), np.str_('Python')]",3
데이터 분석가,경력 8년차 이상,서울 마포구,9966,"[np.str_('Python'), np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,12854,"[np.str_('SQL'), np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning'), np.str_('R')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,7921,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,판교/분당,11542,"[np.str_('Excel'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10457,"[np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,5282,"[np.str_('SQL'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,11023,"[np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 마포구,6813,"[np.str_('Tableau'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,판교/분당,7958,"[np.str_('Machine Learning'), np.str_('Python')]",2
데이터 분석가,신입,서울 강남구,6432,"[np.str_('Python'), np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,5849,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8653,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,8320,"[np.str_('SQL'), np.str_('Python'), np.str_('Excel')]",3
데이터 분석가,경력 8년차 이상,서울 강남구,10496,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 8년차 이상,판교/분당,12262,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,8808,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Tableau')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6985,"[np.str_('Tableau'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 강남구,9801,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",5
데이터 분석가,신입,서울 강남구,6228,"[np.str_('Tableau'), np.str_('R'), np.str_('Machine Learning')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,8054,"[np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 성동구,6343,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,7872,"[np.str_('Excel'), np.str_('Tableau'), np.str_('Python'), np.str_('SQL'), np.str_('Machine Learning')]",5
데이터 분석가,신입,판교/분당,6180,"[np.str_('Machine Learning'), np.str_('Excel'), np.str_('Tableau'), np.str_('SQL')]",4
데이터 분석가,신입,서울 마포구,4702,"[np.str_('R'), np.str_('SQL'), np.str_('Excel')]",3
데이터 분석가,경력 3년차 이상,서울 구로구,6847,"[np.str_('SQL'), np.str_('R'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,경력 8년차 이상,서울 성동구,10009,"[np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('SQL'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,8719,"[np.str_('R'), np.str_('Python'), np.str_('SQL'), np.str_('Excel'), np.str_('Machine Learning')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,6848,"[np.str_('R'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8089,"[np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10426,"[np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('R'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6792,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('R')]",3
데이터 분석가,경력 3년차 이상,서울 성동구,6390,"[np.str_('R'), np.str_('Excel'), np.str_('Tableau'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 구로구,7443,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('Tableau')]",3
데이터 분석가,신입,서울 마포구,4407,"[np.str_('Tableau'), np.str_('Machine Learning')]",2
데이터 분석가,신입,서울 성동구,4452,"[np.str_('Machine Learning'), np.str_('R')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8855,"[np.str_('R'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('SQL')]",5
데이터 분석가,신입,서울 구로구,5230,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel'), np.str_('R')]",3
데이터 분석가,신입,판교/분당,7299,"[np.str_('SQL'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 3년차 이상,서울 강남구,8524,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('Python')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,10965,"[np.str_('SQL'), np.str_('Tableau'), np.str_('Python'), np.str_('Machine Learning')]",4
데이터 분석가,경력 3년차 이상,서울 성동구,6907,"[np.str_('Excel'), np.str_('R'), np.str_('Machine Learning'), np.str_('Python')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,8264,"[np.str_('Machine Learning'), np.str_('Python'), np.str_('Excel'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7698,"[np.str_('Python'), np.str_('Tableau'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10490,"[np.str_('Excel'), np.str_('SQL'), np.str_('R'), np.str_('Machine Learning'), np.str_('Tableau')]",5
데이터 분석가,경력 3년차 이상,서울 마포구,6330,"[np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Excel'), np.str_('R'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 강남구,5330,"[np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Excel')]",4
데이터 분석가,경력 8년차 이상,서울 구로구,10850,"[np.str_('Python'), np.str_('R'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,신입,서울 강남구,6455,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Tableau')]",4
데이터 분석가,경력 3년차 이상,판교/분당,7043,"[np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7743,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,9931,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 구로구,6839,"[np.str_('Machine Learning'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,7948,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('R'), np.str_('Python')]",4
데이터 분석가,경력 8년차 이상,서울 마포구,10984,"[np.str_('Excel'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('Python'), np.str_('Machine Learning')]",5
데이터 분석가,신입,서울 마포구,4790,"[np.str_('Excel'), np.str_('Python'), np.str_('SQL')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,6358,"[np.str_('R'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,경력 3년차 이상,서울 마포구,7196,"[np.str_('SQL'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,판교/분당,6728,"[np.str_('Python'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)'), np.str_('Excel')]",4
데이터 분석가,경력 3년차 이상,서울 강남구,8441,"[np.str_('Machine Learning'), np.str_('SQL'), np.str_('Excel'), np.str_('Python'), np.str_('Tableau')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9569,"[np.str_('Excel'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8620,"[np.str_('Excel'), np.str_('Python'), np.str_('Machine Learning')]",3
데이터 분석가,경력 8년차 이상,서울 성동구,9069,"[np.str_('R'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,6979,"[np.str_('Tableau'), np.str_('Machine Learning'), np.str_('Excel'), np.str_('R')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10626,"[np.str_('Excel'), np.str_('Machine Learning')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,10096,"[np.str_('Tableau'), np.str_('Excel')]",2
데이터 분석가,경력 8년차 이상,서울 성동구,9724,"[np.str_('SQL'), np.str_('Python'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",4
데이터 분석가,신입,서울 마포구,4555,"[np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,서울 구로구,10627,"[np.str_('R'), np.str_('Tableau'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 구로구,5352,"[np.str_('Cloud(AWS/GCP)'), np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Python')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6884,"[np.str_('Python'), np.str_('Excel')]",2
데이터 분석가,신입,서울 성동구,4644,"[np.str_('Python'), np.str_('R')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,9223,"[np.str_('R'), np.str_('Tableau'), np.str_('Excel'), np.str_('Machine Learning')]",4
데이터 분석가,경력 8년차 이상,판교/분당,10635,"[np.str_('R'), np.str_('Python'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,판교/분당,5683,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7633,"[np.str_('Cloud(AWS/GCP)'), np.str_('Tableau')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7315,"[np.str_('Python'), np.str_('Machine Learning')]",2
데이터 분석가,경력 3년차 이상,서울 강남구,8013,"[np.str_('Python'), np.str_('R'), np.str_('Cloud(AWS/GCP)'), np.str_('SQL')]",4
데이터 분석가,신입,서울 마포구,4644,"[np.str_('Excel'), np.str_('Python')]",2
데이터 분석가,경력 3년차 이상,서울 마포구,7357,"[np.str_('Tableau'), np.str_('R'), np.str_('SQL'), np.str_('Python'), np.str_('Excel')]",5
데이터 분석가,경력 8년차 이상,서울 마포구,9227,"[np.str_('R'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,신입,서울 마포구,4934,"[np.str_('SQL'), np.str_('Excel'), np.str_('Cloud(AWS/GCP)')]",3
데이터 분석가,신입,서울 강남구,6277,"[np.str_('Python'), np.str_('Machine Learning'), np.str_('Tableau'), np.str_('SQL'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,서울 구로구,6014,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 8년차 이상,서울 마포구,8491,"[np.str_('Machine Learning'), np.str_('R'), np.str_('SQL')]",3
데이터 분석가,경력 8년차 이상,판교/분당,10606,"[np.str_('Excel'), np.str_('Tableau'), np.str_('SQL'), np.str_('Machine Learning'), np.str_('Cloud(AWS/GCP)')]",5
데이터 분석가,경력 8년차 이상,서울 성동구,9115,"[np.str_('Tableau'), np.str_('SQL')]",2
데이터 분석가,경력 3년차 이상,서울 성동구,7697,"[np.str_('R'), np.str_('SQL'), np.str_('Python'), np.str_('Tableau'), np.str_('Excel')]",5
데이터 분석가,경력 3년차 이상,판교/분당,8224,"[np.str_('R'), np.str_('SQL'), np.str_('Tableau'), np.str_('Cloud(AWS/GCP)')]",4
데이터 분석가,신입,서울 마포구,4347,"[np.str_('SQL'), np.str_('R'), np.str_('Excel'), np.str_('Tableau')]",4
데이터 분석가,경력 8년차 이상,서울 강남구,10849,"[np.str_('Python'), np.str_('Tableau')]",2
데이터 분석가,경력 8년차 이상,서울 구로구,10267,"[np.str_('Python'), np.str_('R'), np.str_('Machine Learning'), np.str_('SQL'), np.str_('Cloud(AWS/GCP)')]",5
